user_id,item_id,timestamp,evaluation
18,200509026,1125025440,False
18,200509043,1125077220,False
18,200509042,1125077220,False
18,200509046,1125077280,False
18,200509049,1125287160,False
18,200509039,1125287280,False
18,200509040,1125287280,False
18,200509051,1125287460,False
18,200509062,1125307320,False
18,200509060,1125307380,False
18,200509095,1126444440,False
18,200509096,1126444500,False
18,200509101,1126579800,False
18,200509098,1126579860,False
18,200509107,1126579980,False
18,200509106,1126664040,False
18,200510019,1127111700,False
18,200510023,1127111880,False
18,200510028,1127111940,False
18,200510030,1127111940,False
18,200510003,1127870820,False
18,200510005,1127870820,False
18,200511012,1129910700,False
18,200511004,1129910820,False
18,200511002,1129910820,False
18,200511003,1129910820,False
18,200511001,1129910880,False
18,200511015,1130133000,False
18,200511021,1130419320,False
18,200511022,1130419380,False
18,200511018,1130467980,False
18,200511031,1130740200,False
18,200511036,1130740320,False
18,200512004,1132556100,False
18,200512057,1134205380,False
18,200512060,1134526620,False
18,200512062,1134526620,False
18,200512065,1134639240,False
18,200601028,1134703980,False
18,200601027,1134744780,False
18,200601021,1134837420,False
18,200601012,1134957840,False
18,200601017,1134958020,False
18,200601005,1135005060,False
18,200601051,1135356300,False
18,200601114,1136985900,False
18,200601113,1136985900,False
18,200602002,1137244260,False
18,200602003,1137244260,False
18,200602005,1137373680,False
18,200602011,1137373740,False
18,200602026,1137586440,False
18,200602044,1138160100,False
18,200602085,1139541840,False
18,200602087,1139885340,False
18,200602088,1139885340,False
18,200603005,1140021240,False
18,200603006,1140021240,False
18,200603001,1140060780,False
18,200603016,1140082380,False
18,200603024,1140369840,False
18,200603023,1140369840,False
18,200603032,1140407520,False
18,200603042,1140958680,False
18,200603065,1141094220,False
18,200603067,1141094220,False
18,200603066,1141094220,False
18,200603059,1141094280,False
18,200604014,1143027240,False
18,200604009,1143027240,False
18,200604013,1143027300,False
18,200604008,1143027300,False
18,200604016,1143204060,False
18,200604010,1143300660,False
18,200604036,1143430080,False
18,200605034,1146058740,False
18,200605030,1146058740,False
18,200605026,1146058860,False
18,200605008,1146059040,False
18,200606017,1147867200,False
18,200606016,1147867200,False
25,200511017,1129890360,False
25,200511003,1129890720,False
25,200511009,1129890780,False
26,200710045,1190922240,False
26,200506027,1190922240,False
26,200711097,1194664860,False
26,200711098,1195869480,False
26,200809179,1221522420,False
26,200902124,1234556040,False
26,200910250,1255830720,False
30,200501002,1105490700,False
30,200503002,1108426440,False
30,200508019,1121791920,False
30,200508029,1121946780,False
30,200508030,1121946780,False
31,200501002,1105568700,False
31,200503002,1108437240,False
31,200505013,1114456080,False
31,200504078,1114456080,False
31,200601043,1135685280,False
31,200512069,1135686060,False
31,200603082,1142539620,False
38,200501002,1106818320,False
38,200502007,1108209060,False
38,200503002,1108758480,False
38,200504028,1113948540,False
38,200504029,1113948540,False
38,200504035,1113948600,False
38,200504034,1113948600,False
38,200504053,1113948720,False
38,200504046,1113948720,False
38,200505003,1114038480,False
38,200505008,1114118220,False
38,200504071,1114118220,False
38,200505022,1114529160,False
38,200505020,1114529160,False
38,200505032,1114774500,False
38,200505063,1115931000,False
38,200505060,1115931060,False
38,200505066,1116011040,False
38,200506008,1116499560,False
38,200507011,1118825400,False
38,200507012,1118825520,False
38,200507006,1118825520,False
38,200507007,1118825520,False
38,200507008,1118825520,False
38,200507009,1118825520,False
38,200507005,1118825580,False
38,200507001,1118825640,False
38,200506064,1118825760,False
38,200506057,1118825820,False
38,200507014,1118959020,False
38,200507032,1119611100,False
38,200507036,1119611160,False
38,200507024,1119611220,False
38,200507097,1121038560,False
38,200508006,1121428500,False
38,200508002,1121428560,False
38,200507105,1121428560,False
38,200507102,1121428620,False
38,200508019,1121794680,False
38,200508010,1121794800,False
38,200508036,1122148140,False
38,200508034,1122202920,False
38,200508035,1122202920,False
38,200508079,1123676880,False
38,200508080,1123677060,False
38,200508088,1123859460,False
38,200508089,1123859460,False
38,200510019,1127719920,False
40,200507095,1120999620,False
40,200511002,1130550120,False
40,200511018,1130709960,False
40,200510072,1130710260,False
42,200504035,1113315180,False
42,200504072,1113883860,False
42,200505003,1114033560,False
42,200507012,1118971080,False
42,200507001,1118971140,False
42,200507049,1119825900,False
47,200505053,1116457320,False
47,200505068,1116457380,False
47,200505072,1116457440,False
47,200505080,1116457500,False
47,200505089,1116457620,False
47,200506020,1117319340,False
47,200507001,1119455520,False
47,200506060,1119455700,False
47,200507030,1119455700,False
47,200507024,1119455760,False
47,200507018,1119455940,False
47,200507011,1119456300,False
47,200507016,1119456300,False
47,200507012,1119456360,False
47,200507007,1119456360,False
47,200507008,1119456360,False
47,200507005,1119456420,False
47,200507036,1119651480,False
47,200507032,1119651540,False
47,200507049,1119896400,False
47,200507098,1121035920,False
47,200507102,1121132280,False
47,200507105,1121201700,False
47,200508010,1121612160,False
47,200508028,1121912640,False
47,200508019,1121912700,False
47,200508020,1121912760,False
47,200508021,1121912760,False
47,200508031,1122040620,False
47,200508036,1122259140,False
47,200508043,1122606000,False
47,200508079,1123713240,False
47,200508085,1123795080,False
47,200508089,1123862460,False
47,200508088,1123862460,False
47,200509009,1124557740,False
47,200509010,1124557740,False
47,200509020,1124813940,False
47,200509018,1124814000,False
47,200509017,1124814060,False
47,200509021,1124843160,False
47,200509023,1124893980,False
47,200509032,1124988060,False
47,200509027,1124988180,False
47,200509026,1125071160,False
47,200509046,1125100620,False
47,200509043,1125100680,False
47,200509039,1125100740,False
47,200509040,1125100740,False
47,200509038,1125100740,False
47,200509058,1125100800,False
47,200509057,1125100920,False
47,200509053,1125100980,False
47,200509055,1125100980,False
47,200509060,1125495720,False
47,200509101,1127351580,False
47,200510023,1127351640,False
47,200510012,1127499180,False
47,200510005,1128097320,False
47,200510002,1128097380,False
47,200510003,1128097380,False
47,200510031,1128097440,False
47,200510065,1128991680,False
47,200510063,1128991800,False
47,200510072,1129335120,False
47,200511012,1129652220,False
47,200511009,1129674060,False
47,200511017,1129899840,False
47,200511021,1130441760,False
47,200511018,1130441820,False
49,200504027,1113325380,False
49,200504034,1113325380,False
49,200504025,1113325380,False
49,200504035,1113325440,False
49,200505008,1114116240,False
49,200504065,1114116240,False
49,200505006,1114116240,False
49,200505020,1114608720,False
49,200505055,1116020820,False
49,200505060,1116020880,False
49,200505058,1116020880,False
49,200505062,1116020880,False
49,200505075,1116021060,False
49,200505086,1116184200,False
54,200502007,1108067160,False
54,200503002,1108458240,False
54,200606163,1150901460,False
54,200607073,1151607600,False
54,200607074,1151650380,False
55,200502005,1108800780,False
55,200505081,1117346460,False
55,200505086,1117346520,False
55,200508079,1123786860,False
55,200508089,1123953420,False
55,200510031,1127968080,False
55,200511009,1129693680,False
55,200511003,1129863720,False
55,200511018,1130474340,False
55,200512069,1134540000,False
55,200601018,1134883440,False
55,200601041,1135665960,False
55,200602050,1138596000,False
55,200603041,1140671640,False
55,200603067,1141066020,False
55,200603065,1141066140,False
55,200604013,1143003840,False
55,200605067,1147498920,False
55,200606163,1150308000,False
55,200506022,1150903440,False
55,200607013,1150903440,False
55,200607022,1151551560,False
55,200612008,1164374580,False
55,200704131,1176748920,False
55,200705027,1177518960,False
55,200705030,1177519020,False
55,200705031,1177519020,False
55,200705076,1177958400,False
55,200708147,1187153640,False
55,200709133,1189799820,False
55,200710002,1190379420,False
56,200502005,1108051560,False
56,200502007,1108069500,False
56,200503002,1108464420,False
56,200504034,1113303000,False
56,200504035,1113303120,False
57,200502005,1108545600,False
57,200502007,1108545600,False
57,200503002,1108545600,False
57,200505053,1116702000,False
57,200505055,1116702300,False
57,200505058,1116702780,False
57,200505060,1116702900,False
57,200505061,1116702900,False
57,200505063,1116703080,False
57,200505068,1116703320,False
57,200505071,1116703620,False
57,200505072,1116703680,False
57,200505080,1116704160,False
57,200505081,1116704220,False
57,200505083,1116704340,False
57,200505086,1116704520,False
57,200505089,1116704580,False
57,200505088,1116704580,False
57,200505090,1116704880,False
57,200506006,1116705060,False
57,200506007,1116705180,False
57,200506008,1116705180,False
57,200506012,1116705360,False
57,200506011,1116705360,False
57,200506017,1117004400,False
57,200507001,1119096240,False
57,200507010,1119096600,False
57,200507009,1119096660,False
57,200507012,1119096780,False
57,200507011,1119096840,False
57,200506063,1119099120,False
57,200507036,1119596100,False
57,200507022,1119596520,False
57,200507044,1119824160,False
57,200507006,1119900360,False
57,200507004,1119900600,False
57,200507097,1121019240,False
57,200507092,1121019720,False
57,200507089,1121019900,False
57,200507090,1121019960,False
57,200507098,1121241780,False
57,200508006,1121462460,False
57,200508007,1121808240,False
57,200508031,1121981940,False
57,200507102,1122233340,False
57,200508010,1122234480,False
57,200509004,1124231940,False
57,200508089,1124232360,False
57,200508086,1124232420,False
57,200508079,1124232480,False
57,200510030,1127808660,False
57,200512006,1132527180,False
57,200512047,1134638160,False
57,200512063,1134638280,False
57,200512060,1134640260,False
57,200512069,1134640620,False
57,200601045,1135637460,False
57,200601113,1137190140,False
57,200601101,1137190560,False
57,200602026,1137693600,False
57,200602031,1137862260,False
57,200606016,1147807800,False
57,200605068,1147977060,False
57,200605057,1148231820,False
57,200606048,1148540520,False
57,200606044,1148542080,False
57,200606034,1148542200,False
57,200606145,1150183560,False
57,200606146,1150191840,False
57,200607002,1150406700,False
57,200607053,1151005740,False
58,200502007,1108981800,False
58,200505090,1116229800,False
58,200506063,1119731280,False
58,200506064,1119731340,False
58,200508043,1122546420,False
58,200509018,1124739000,False
58,200509098,1126528620,False
58,200512065,1134636420,False
58,200603031,1140866280,False
58,200604008,1143016980,False
59,200504071,1114152000,False
59,200504074,1114152120,False
59,200507014,1119247800,False
59,200506060,1119247980,False
59,200507089,1120979160,False
59,200510022,1127455980,False
59,200510072,1129292100,False
59,200601028,1134718380,False
60,200503002,1108685940,False
60,200504027,1113124980,False
60,200504029,1113125100,False
60,200504028,1113125100,False
60,200504034,1113303300,False
60,200504065,1113810300,False
60,200504072,1113925620,False
60,200504074,1113925740,False
60,200505008,1114111200,False
60,200505006,1114111260,False
60,200505010,1114185900,False
60,200505013,1114265580,False
60,200505020,1114523580,False
60,200505032,1114776840,False
60,200505063,1115914320,False
60,200505066,1115922540,False
60,200505068,1115931420,False
60,200505072,1115977680,False
60,200505075,1116064380,False
60,200505080,1116152040,False
60,200505089,1116198300,False
60,200505086,1116198300,False
60,200506007,1116349980,False
60,200506011,1116765000,False
60,200506020,1117206000,False
60,200505061,1117282560,False
60,200506031,1117365120,False
60,200506032,1117365420,False
60,200507010,1119193860,False
60,200507008,1119194580,False
60,200507032,1119475500,False
60,200507092,1121029980,False
60,200508014,1121597700,False
60,200508010,1121624640,False
60,200508028,1121971680,False
60,200508043,1122567180,False
60,200508080,1123664880,False
60,200508083,1124527680,False
60,200509010,1124534160,False
60,200509027,1124983440,False
60,200509032,1124984820,False
60,200509043,1125086460,False
60,200509040,1125086760,False
60,200509098,1126557300,False
60,200510022,1127038560,False
60,200510019,1127132220,False
60,200510003,1127860200,False
60,200510005,1127860260,False
60,200510065,1128975180,False
60,200510063,1128975660,False
60,200510072,1129377600,False
60,200511001,1129847760,False
60,200511002,1129847760,False
60,200511003,1129847820,False
60,200511015,1129976880,False
60,200511017,1129981020,False
60,200512049,1134339000,False
60,200512057,1134423840,False
60,200512060,1134476280,False
60,200512063,1134480900,False
60,200601023,1134826800,False
60,200601024,1134826800,False
60,200601021,1134826800,False
60,200601018,1134862920,False
60,200601031,1135183200,False
60,200602003,1137241980,False
60,200602006,1137326580,False
60,200603023,1140373860,False
60,200603024,1140373860,False
60,200603066,1141134660,False
60,200603097,1142539800,False
60,200604104,1145104680,False
60,200605074,1147283400,False
60,200606016,1147817160,False
60,200606079,1149113700,False
60,200606161,1150273320,False
60,200606160,1150273320,False
60,200607001,1150363740,False
60,200607074,1151528760,False
60,200607075,1151528760,False
60,200609122,1157918040,False
60,200609138,1158155640,False
60,200609119,1158849240,False
60,200611023,1161963660,False
60,200612005,1163781900,False
60,200612014,1164032880,False
60,200612055,1164817560,False
60,200612093,1165883460,False
60,200612106,1165928220,False
60,200612105,1165928460,False
60,200612108,1165928580,False
60,200701083,1168425060,False
60,200701073,1168425180,False
60,200701085,1168531200,False
60,200702025,1169574960,False
60,200702058,1170199800,False
60,200702099,1171360740,False
60,200703010,1171582200,False
60,200703025,1171797840,False
60,200703066,1172621940,False
60,200703065,1172621940,False
60,200703067,1172621940,False
60,200703125,1173823800,False
60,200704047,1175155260,False
60,200704118,1176673080,False
60,200705005,1176843300,False
60,200705164,1179154680,False
60,200705163,1179154680,False
60,200705211,1179435120,False
60,200705217,1179586920,False
60,200706041,1179828360,False
60,200706040,1179828360,False
60,200706005,1179920160,False
60,200708008,1185285900,False
60,200708009,1185285900,False
60,200708007,1185285900,False
60,200708011,1185285900,False
62,200503002,1108629660,False
62,200502005,1108802820,False
62,200502007,1109138520,False
62,200505058,1115895600,False
62,200505032,1115895960,False
62,200505072,1115985120,False
62,200505089,1116319680,False
62,200505080,1116420540,False
62,200505090,1116421080,False
62,200505083,1116421200,False
62,200505052,1116512400,False
62,200506008,1116660840,False
62,200505068,1117227540,False
62,200508028,1121883720,False
62,200507105,1121883840,False
62,200507089,1121884020,False
62,200507090,1121884140,False
62,200508007,1121932440,False
62,200508010,1121932500,False
62,200507092,1121932860,False
62,200508030,1121962500,False
62,200508029,1121962500,False
62,200508036,1122192780,False
62,200508089,1123828140,False
62,200508079,1123828260,False
62,200508085,1123828380,False
62,200509004,1124276760,False
62,200509020,1124623800,False
62,200509010,1124630880,False
62,200509018,1124632440,False
62,200509024,1124882400,False
62,200509021,1124882520,False
62,200509033,1125034080,False
62,200509034,1125034080,False
62,200509032,1125034140,False
62,200509026,1125034440,False
62,200509027,1125034500,False
62,200509040,1125297600,False
62,200509053,1125297660,False
62,200509055,1125297720,False
62,200509049,1125298140,False
62,200509057,1125298260,False
62,200509062,1125300780,False
62,200509060,1125307320,False
62,200509096,1126434660,False
62,200509095,1126435260,False
62,200510030,1126874940,False
62,200510028,1126952700,False
62,200510019,1127110680,False
62,200509107,1127305800,False
62,200510005,1127908620,False
62,200510003,1127908740,False
62,200510002,1127908800,False
62,200510065,1129020060,False
62,200510072,1129448520,False
62,200510031,1129448760,False
62,200511003,1130663100,False
62,200601018,1134900300,False
62,200601017,1134900360,False
62,200601021,1134900420,False
62,200601023,1134900840,False
62,200601024,1134900900,False
62,200605040,1147240140,False
62,200605034,1147240260,False
62,200605057,1147240560,False
62,200605079,1147240680,False
62,200605077,1147240740,False
62,200605059,1147240860,False
62,200605068,1147334820,False
62,200605074,1147334880,False
62,200605067,1147414740,False
62,200605065,1147511040,False
62,200606004,1147710180,False
62,200606017,1147925940,False
62,200606016,1148019300,False
62,200606025,1148019480,False
62,200606040,1148227020,False
62,200606034,1148227260,False
62,200606043,1148279220,False
62,200606042,1148279220,False
62,200606044,1148279520,False
62,200606047,1148280540,False
62,200606070,1148280600,False
62,200606071,1148280600,False
62,200606067,1148396280,False
62,200606064,1148445240,False
62,200606054,1148884920,False
62,200606079,1149066420,False
62,200606145,1150097460,False
62,200606146,1150097880,False
62,200606150,1150132140,False
62,200606157,1150214160,False
62,200606156,1150214220,False
62,200606154,1150214400,False
62,200606153,1150214700,False
62,200606161,1150268160,False
62,200606163,1150310520,False
62,200607001,1150372680,False
62,200607007,1150467780,False
62,200606160,1150492560,False
62,200606144,1150493760,False
62,200607013,1150573440,False
62,200506022,1150573440,False
62,200607027,1150711320,False
62,200607026,1150711320,False
62,200607002,1150777320,False
62,200607035,1150800240,False
62,200607040,1150824720,False
62,200607039,1150831920,False
62,200607052,1150863780,False
62,200607053,1150872060,False
62,200607073,1151520780,False
62,200607074,1151521080,False
62,200607075,1151521080,False
62,200607156,1153402200,False
62,200608048,1154026800,False
62,200608006,1154027100,False
62,200607179,1154027220,False
62,200608043,1154119140,False
62,200608055,1155493680,False
62,200608051,1155493680,False
62,200608058,1155561420,False
62,200608059,1155881100,False
62,200609005,1156490880,False
62,200609009,1156491060,False
62,200609054,1156754280,False
62,200609041,1156755060,False
62,200609042,1156755060,False
62,200609052,1156823820,False
62,200609063,1156998600,False
62,200609064,1156998600,False
62,200609125,1158042900,False
62,200609136,1158042960,False
62,200609138,1158163740,False
62,200610091,1161440700,False
62,200610090,1161440760,False
62,200611001,1161767820,False
62,200611002,1161768180,False
62,200611016,1161785640,False
62,200611019,1161958680,False
62,200611088,1163430720,False
62,200612002,1163743140,False
62,200612012,1164019380,False
62,200611098,1164020100,False
62,200612014,1164033600,False
62,200611086,1164187200,False
62,200611087,1164187200,False
62,200612022,1164191880,False
62,200612029,1164259620,False
62,200612055,1164813540,False
62,200612064,1164864060,False
62,200612101,1165848480,False
62,200612105,1165932780,False
62,200612108,1165932840,False
62,200612119,1166260140,False
62,200701083,1168438620,False
62,200701073,1168438680,False
62,200701078,1168438740,False
62,200701085,1168935120,False
62,200702002,1169102040,False
62,200702101,1171460460,False
62,200702102,1171460460,False
62,200702085,1171460520,False
62,200703123,1173784260,False
62,200704016,1174309080,False
62,200704015,1174309080,False
62,200704128,1176586560,False
62,200705005,1176888360,False
62,200705237,1179752340,False
62,200706001,1179818340,False
62,200706040,1179830280,False
62,200706041,1179830280,False
62,200706024,1179997800,False
62,200706029,1180015140,False
62,200706022,1180073520,False
62,200706023,1180073520,False
62,200708050,1185873180,False
62,200708148,1186995240,False
62,200708145,1186995300,False
62,200708143,1186995360,False
62,200709007,1187760840,False
62,200709008,1187760840,False
62,200709133,1189571100,False
62,200709145,1189666980,False
62,200709149,1189770420,False
62,200709174,1190097600,False
62,200710056,1190965440,False
62,200710058,1190965440,False
62,200710057,1190965440,False
62,200710054,1190965440,False
62,200710055,1190965440,False
62,200710164,1192027980,False
62,200710162,1192028040,False
62,200710181,1192313160,False
62,200710198,1192540260,False
62,200710196,1192540260,False
62,200710197,1192540260,False
62,200711120,1194732900,False
62,200711142,1195113360,False
62,200711155,1195113360,False
62,200711154,1195113420,False
62,200711138,1195113420,False
62,200711141,1195113420,False
62,200711134,1195113480,False
62,200712011,1195923300,False
62,200801159,1200930840,False
62,200801117,1200930960,False
62,200801109,1200931020,False
62,200802170,1203150300,False
62,200802168,1203150480,False
62,200802171,1203171660,False
62,200802149,1203176160,False
62,200802173,1203239520,False
62,200802182,1203490500,False
62,200802181,1203490560,False
62,200803014,1204010820,False
62,200803021,1204020300,False
62,200803031,1204111080,False
62,200803040,1204182420,False
62,200803045,1204210620,False
62,200803157,1205620980,False
62,200803158,1205676060,False
62,200803170,1205995020,False
62,200803171,1206040440,False
62,200804100,1208152020,False
62,200804119,1208350860,False
62,200804118,1208350860,False
62,200804117,1208350860,False
62,200804158,1208843280,False
62,200805223,1211359740,False
62,200807132,1215783480,False
62,200808113,1218446040,False
62,200808112,1218446280,False
62,200808128,1218532320,False
62,200808129,1218537720,False
62,200808131,1218603420,False
62,200808168,1219128840,False
62,200808176,1219176180,False
62,200808175,1219176300,False
62,200809038,1219729680,False
62,200809055,1219932180,False
62,200809171,1222171800,False
62,200809184,1222171860,False
62,200810003,1222171860,False
62,200811123,1226351880,False
62,200811124,1226351880,False
62,200811121,1226396640,False
73,200504035,1113249300,False
73,200504046,1113335460,False
73,200504034,1113337920,False
73,200504069,1113934980,False
73,200505003,1114086600,False
73,200504074,1114086780,False
73,200504072,1114086900,False
73,200504071,1114086900,False
73,200505008,1114088460,False
73,200505013,1114269480,False
73,200504053,1114794540,False
73,200505043,1115918400,False
73,200505088,1116190440,False
73,200505089,1116190440,False
73,200505063,1116256800,False
73,200505062,1116256860,False
73,200505072,1116256980,False
73,200505080,1116257100,False
73,200506008,1116590700,False
73,200505061,1116765420,False
73,200505068,1116765600,False
73,200506019,1117237380,False
73,200506020,1117237380,False
73,200505060,1117237440,False
73,200507016,1119021060,False
73,200507022,1119369000,False
73,200507036,1119705420,False
73,200507098,1121028960,False
73,200507105,1121185440,False
73,200508020,1121887020,False
73,200508021,1121887020,False
73,200508007,1121887200,False
73,200509101,1127080920,False
73,200510063,1129327500,False
73,200510072,1129327500,False
73,200511001,1130100480,False
73,200511017,1130100600,False
73,200511036,1130577600,False
73,200512004,1132497780,False
73,200512005,1132497780,False
73,200512006,1132497840,False
73,200512013,1133209320,False
73,200512069,1134503700,False
73,200601028,1134727380,False
73,200512062,1134762660,False
73,200601041,1135345740,False
73,200601045,1135345980,False
73,200602011,1137327600,False
73,200602010,1137327600,False
73,200602013,1137327660,False
73,200602026,1137583620,False
73,200602027,1137583620,False
73,200602051,1138537080,False
73,200602050,1138537320,False
73,200602044,1138546860,False
73,200602049,1138547160,False
73,200603024,1140395940,False
73,200603023,1140395940,False
73,200603031,1140396240,False
73,200603032,1140396240,False
73,200603001,1140647040,False
78,200606163,1150324860,False
78,200607083,1151665260,False
78,200607082,1151665260,False
78,200607079,1151665980,False
78,200607075,1151666520,False
78,200607074,1151666520,False
78,200608047,1154111280,False
78,200608048,1154111340,False
78,200608006,1154112000,False
78,200607179,1154112060,False
78,200607180,1154112300,False
78,200609125,1158792840,False
78,200609136,1158792900,False
78,200609134,1158793320,False
78,200609138,1158793440,False
78,200610007,1158793980,False
78,200610006,1158793980,False
78,200701073,1168834380,False
78,200701086,1168834740,False
78,200701087,1168834740,False
78,200702059,1170230820,False
78,200702058,1170230880,False
78,200702033,1170231960,False
78,200703010,1171830420,False
78,200707008,1182508080,False
78,200707006,1182511920,False
78,200707028,1183118340,False
78,200707032,1183118700,False
78,200707040,1183119240,False
78,200707154,1184260380,False
78,200710042,1190732880,False
78,200710040,1190733600,False
78,200807130,1215673860,False
78,201004001,1269829860,False
78,201004004,1269832260,False
78,201004016,1269832440,False
80,200503002,1108415520,False
80,200506006,1117322880,False
80,200506020,1117323240,False
80,200507009,1118848800,False
80,200507036,1119628200,False
80,200507090,1121635140,False
80,200507089,1121635140,False
80,200507097,1121635980,False
80,200508007,1121638320,False
80,200508019,1121783460,False
80,200508021,1121783640,False
80,200508020,1121783640,False
80,200508036,1122127560,False
80,200508035,1122555540,False
80,200508034,1122555540,False
80,200508080,1123707120,False
80,200508087,1123878660,False
80,200508088,1123878780,False
80,200508086,1123880820,False
80,200508085,1123880880,False
93,200504046,1113669180,False
93,200504053,1113669300,False
93,200504069,1113859200,False
93,200504076,1113996120,False
93,200504027,1114005660,False
93,200504029,1114005720,False
93,200504028,1114005720,False
93,200505003,1114073640,False
94,200504035,1113655620,False
94,200504034,1113655620,False
94,200504071,1114539840,False
94,200504069,1114539840,False
94,200505008,1114539840,False
94,200505013,1114539840,False
94,200505032,1114803960,False
94,200505055,1115758620,False
94,200505058,1115825460,False
94,200505072,1115981760,False
94,200505071,1115981820,False
94,200505066,1115981820,False
94,200505068,1115981820,False
94,200505086,1116322740,False
94,200505089,1116322740,False
94,200506007,1116370200,False
94,200506032,1117364580,False
94,200506031,1117364580,False
94,200506019,1117371120,False
94,200507005,1118698440,False
94,200507001,1118698440,False
94,200506064,1118698440,False
94,200506063,1118698500,False
94,200507006,1118777340,False
94,200507011,1118833860,False
94,200507007,1118833980,False
94,200507004,1118833980,False
94,200507009,1118833980,False
94,200507012,1118833980,False
94,200507008,1118833980,False
94,200507014,1118919720,False
94,200507018,1119124440,False
94,200507022,1119378060,False
94,200507032,1119478980,False
94,200507036,1119575940,False
94,200507044,1120048320,False
94,200508002,1121446140,False
94,200508010,1121641920,False
94,200508019,1121986020,False
94,200508036,1122135600,False
94,200508043,1122635520,False
94,200508080,1123795980,False
94,200508079,1123795980,False
94,200508085,1123795980,False
94,200508088,1123915200,False
94,200508089,1123915200,False
94,200509006,1124670720,False
94,200509017,1124670780,False
94,200509016,1124670780,False
94,200509010,1124670780,False
94,200509023,1124912040,False
98,200610006,1158939120,False
98,200610007,1158939120,False
98,200609119,1158960060,False
98,200610030,1159287720,False
98,200610079,1160550120,False
98,200610090,1160770320,False
98,200610091,1160839980,False
98,200610093,1161033900,False
98,200611002,1161639000,False
98,200611011,1161672360,False
98,200611016,1161893220,False
98,200611023,1162020960,False
98,200612014,1164047040,False
98,200612029,1164355380,False
98,200612008,1164481980,False
98,200612101,1165865400,False
98,200612108,1165963320,False
98,200612104,1166134380,False
98,200612105,1166134500,False
98,200612106,1166212380,False
98,200612119,1166464140,False
98,200701085,1168532340,False
98,200701083,1168532400,False
98,200701078,1168638720,False
98,200701074,1168638780,False
98,200701073,1168638960,False
98,200702003,1169109900,False
98,200702013,1169413800,False
98,200702010,1169414160,False
98,200702025,1169502180,False
98,200702058,1170161340,False
98,200703010,1172142060,False
98,200703013,1172224560,False
98,200702102,1172224800,False
98,200702101,1172224800,False
98,200703050,1172442840,False
